id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
168,Chanchitos GP Pel 40 kg,"CHANCHITOS GP está diseñado para utilizar en cerdos con buen potencial genético, permitiendo altas ganancias de tejido magro, formulado especialmente para prevenir problemas entéricos y respiratorios",https://www.plazacampo.com/chanchitos-gp-pel-40-kg-1-jpg/p?skuId=168,https://b2csolla.vteximg.com.br/arquivos/ids/4379407-1000-1500/Chanchitos-GP-Pel-40-kg.jpg?v=639254522180100000,https://b2csolla.vteximg.com.br/arquivos/ids/4379408-1000-1500/Chanchitos-GP-Pel-40-kg.jpg?v=639254522178570000,90500 COP,,in stock,new,Solla,168,Porcicultura > Solla > Levante,Business & Industrial > Agriculture > Animal Husbandry
166,Finalizador Pel 40 kg,"FINALIZADOR es el alimento de Solla diseñado para utilizar en cerdos de ceba que no poseen un alto potencial genético, permitiendo unas ganancias de peso apropiadas para esta etapa. Especializado para cerdos de ceba desde los 60 hasta los 100 Kg. de peso vivo. Formulado especialmente para prevenir problemas respiratorios y entéricos.",https://www.plazacampo.com/finalizador-pel-40-kg-1-jpg/p?skuId=166,https://b2csolla.vteximg.com.br/arquivos/ids/4380508-1000-1500/Finalizador-Pel-40-kg.jpg?v=639104870368970000,https://b2csolla.vteximg.com.br/arquivos/ids/4380505-1000-1500/Finalizador-Pel-40-kg.jpg?v=639104870366130000,78500 COP,,in stock,new,Solla,166,Porcicultura > Solla > Ceba,Business & Industrial > Agriculture > Animal Husbandry
64,Sabueso Adultos Ext 2 Kg,"Sabueso Adultos es un alimento completo extruido , cuya formula esta recomendada para alimentar perros adultos en mantenimiento.",https://www.plazacampo.com/sabueso-adultos-ext-8x2-kg-1-jpg/p?skuId=64,https://b2csolla.vteximg.com.br/arquivos/ids/4379800-1000-1500/Sabueso-Adultos-Ext-2-Kg.jpg?v=639241165464600000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380722-1000-1500/Sabueso-Adultos-Ext-2-Kg.jpg?v=639241381337400000,https://b2csolla.vteximg.com.br/arquivos/ids/4380720-1000-1500/Sabueso-Adultos-Ext-2-Kg.jpg?v=639241381338630000,https://b2csolla.vteximg.com.br/arquivos/ids/4379801-1000-1500/Sabueso-Adultos-Ext-2-Kg.jpg?v=639241381340500000",9800 COP,,in stock,new,Sabueso,64,Perros > Sabueso > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
63,Sabueso Adultos Ext 1 Kg,"Sabueso Adultos es un alimento completo extruido , cuya fórmula está recomendada para alimentar perros adultos en mantenimiento.",https://www.plazacampo.com/sabueso-adultos-ext-20x1-kg-1-jpg/p?skuId=63,https://b2csolla.vteximg.com.br/arquivos/ids/4380719-1000-1500/Sabueso Adultos-Ext-1-Kg.jpg?v=639204878280830000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380721-1000-1500/Sabueso Adultos-Ext-1-Kg.jpg?v=639204878274400000,https://b2csolla.vteximg.com.br/arquivos/ids/4379797-1000-1500/Sabueso Adultos-Ext-1-Kg.jpg?v=639204878277030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379795-1000-1500/Sabueso Adultos-Ext-1-Kg.jpg?v=639204878278970000",4900 COP,,in stock,new,Sabueso,63,Perros > Sabueso > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
61,Sabueso Cachorros Ext 4 Kg,"Sabueso cachorros, es un alimento completo para suministrar a cachorros desde la cuarta semana de vida como complemento a la leche materna, hasta el destete en cantidad de 30 gramos por kilo de peso.Después del destete y hasta cumplir un año de vida, suministrar el alimento en tres comidas diarias.",https://www.plazacampo.com/sabueso-cachorros-ext-4kg-1/p?skuId=61,https://b2csolla.vteximg.com.br/arquivos/ids/4380673-1000-1500/Sabueso-Cachorros-Ext 4-Kg.webp?v=639227555208300000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379338-1000-1500/Sabueso-Cachorros-Ext 4-Kg.webp?v=639227555209870000,https://b2csolla.vteximg.com.br/arquivos/ids/4379337-1000-1500/Sabueso-Cachorros-Ext 4-Kg.webp?v=639227555211130000,https://b2csolla.vteximg.com.br/arquivos/ids/4380674-1000-1500/Sabueso-Cachorros-Ext 4-Kg.webp?v=639227555212830000",25001 COP,,in stock,new,Sabueso,61,Perros > Sabueso > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
60,Sabueso Cachorros Ext 1 Kg,"Sabueso cachorros, es un alimento completo para suministrar a cachorros desde la cuarta semana de vida como complemento a la leche materna, hasta el destete en cantidad de 30 gramos por kilo de peso. Después del destete y hasta cumplir un año de vida, suministrar el alimento en tres comidas diarias",https://www.plazacampo.com/sabueso-cachorros-ext-1kg-1/p?skuId=60,https://b2csolla.vteximg.com.br/arquivos/ids/4382158-1000-1500/Sabueso-Cachorros-Ext 1-Kg.webp?v=639239653759200000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382159-1000-1500/Sabueso-Cachorros-Ext 1-Kg.webp?v=639239833531600000,https://b2csolla.vteximg.com.br/arquivos/ids/4380663-1000-1500/Sabueso-Cachorros-Ext 1-Kg.webp?v=639239833532970000,https://b2csolla.vteximg.com.br/arquivos/ids/4379336-1000-1500/Sabueso-Cachorros-Ext 1-Kg.webp?v=639239833534630000",6200 COP,,in stock,new,Sabueso,60,Perros > Sabueso > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
59,Sabueso Cachorros Ext 500 g,"Sabueso cachorros, es un alimento completo para suministrar a cachorros desde la cuarta semana de vida como complemento a la leche materna, hasta el destete en cantidad de 30 gramos por kilo de peso. Después del destete y hasta cumplir un año de vida, suministrar el alimento en tres comidas diarias.",https://www.plazacampo.com/sabueso-cachorros-ext-500g-1/p?skuId=59,https://b2csolla.vteximg.com.br/arquivos/ids/4380660-1000-1500/Sabueso-Cachorros-Ext 500-g.webp?v=639236845484330000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379517-1000-1500/Sabueso-Cachorros-Ext 500-g.webp?v=639237061291030000,https://b2csolla.vteximg.com.br/arquivos/ids/4379516-1000-1500/Sabueso-Cachorros-Ext 500-g.webp?v=639237061292130000,https://b2csolla.vteximg.com.br/arquivos/ids/4380661-1000-1500/Sabueso-Cachorros-Ext 500-g.webp?v=639237061293600000",3200 COP,,in stock,new,Sabueso,59,Perros > Sabueso > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
52,Lucky Cachorros Raza Pequeña Ext 4 Kg,"Alimento completo extruido para cachorros de razas pequeñas y miniaturas, así como para las hembras gestantes y lactantes. De los 1.5 a los 6 meses de edad reparta el alimento diario en 3 a 4 comidas y a partir de los 7 meses en dos comidas. Recuerde que las razas miniaturas son adultas a los 8 meses y las razas pequeñas a los 12 meses",https://www.plazacampo.com/lucky-cachorros-raza-peque%C3%B1a-ext-4kg-1/p?skuId=52,https://b2csolla.vteximg.com.br/arquivos/ids/4382125-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-4-Kg.webp?v=639247609612300000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380161-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-4-Kg.webp?v=639248077650570000,https://b2csolla.vteximg.com.br/arquivos/ids/4380160-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-4-Kg.webp?v=639248077652130000,https://b2csolla.vteximg.com.br/arquivos/ids/4380760-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-4-Kg.webp?v=639248077653630000",71500 COP,,in stock,new,Lucky Perros,52,Perros > Lucky Perros > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
49,Lucky Adultos Raza Mediana Ext 2 Kg,Alimento completo extruido para perros adultos de razas medianas.,https://www.plazacampo.com/lucky-adultos-rm-ext-8x2-kg-1-jpg/p?skuId=49,https://b2csolla.vteximg.com.br/arquivos/ids/4380781-1000-1500/Lucky-Adultos-Raza-Mediana-Ext-2-Kg.jpg?v=639197498109500000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380782-1000-1500/Lucky-Adultos-Raza-Mediana-Ext-2-Kg.jpg?v=639197498103900000,https://b2csolla.vteximg.com.br/arquivos/ids/4380167-1000-1500/Lucky-Adultos-Raza-Mediana-Ext-2-Kg.jpg?v=639197498105800000,https://b2csolla.vteximg.com.br/arquivos/ids/4380168-1000-1500/Lucky-Adultos-Raza-Mediana-Ext-2-Kg.jpg?v=639197498107500000",30700 COP,,in stock,new,Lucky Perros,49,Perros > Lucky Perros > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
47,Lucky Cachorros Raza Grande Ext 2 Kg,"Alimento completo extruido para cachorros de razas grandes y gigantes, así como para las hembras gestantes y lactantes.",https://www.plazacampo.com/lucky-cachorros-rg-ext-8x2-kg-1-jpg/p?skuId=47,https://b2csolla.vteximg.com.br/arquivos/ids/4380154-1000-1500/Lucky-Cachorros-Raza-Grande-Ext-2-Kg.jpg?v=639194725767700000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380790-1000-1500/Lucky-Cachorros-Raza-Grande-Ext-2-Kg.jpg?v=639194725760670000,https://b2csolla.vteximg.com.br/arquivos/ids/4380788-1000-1500/Lucky-Cachorros-Raza-Grande-Ext-2-Kg.jpg?v=639194725763330000,https://b2csolla.vteximg.com.br/arquivos/ids/4380155-1000-1500/Lucky-Cachorros-Raza-Grande-Ext-2-Kg.jpg?v=639194725766000000",39300 COP,,in stock,new,Lucky Perros,47,Perros > Lucky Perros > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
45,Lucky Cachorros Raza Pequeña Ext 1 Kg,"Alimento completo extruido para cachorros de razas pequeñas y miniaturas, así como para las hembras gestantes y lactantes. De los 1.5 a los 6 meses de edad reparta el alimento diario en 3 a 4 comidas y a partir de los 7 meses en dos comidas. Recuerda que las razas miniaturas son adultas a los 8 meses y las razas pequeñas a los 12 meses",https://www.plazacampo.com/lucky-cachorros-rp-ext-12x1-kg-1-jpg/p?skuId=45,https://b2csolla.vteximg.com.br/arquivos/ids/4380152-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-1-Kg.jpg?v=639187155848500000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380757-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-1-Kg.jpg?v=639187156819200000,https://b2csolla.vteximg.com.br/arquivos/ids/4380150-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-1-Kg.jpg?v=639187156823270000,https://b2csolla.vteximg.com.br/arquivos/ids/4380755-1000-1500/Lucky-Cachorros-Raza-Pequeña-Ext-1-Kg.jpg?v=639187156825470000",19900 COP,,in stock,new,Lucky Perros,45,Perros > Lucky Perros > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
44,Q-ida Can Cachorros Ext 500 g,"Q-ida Can Cachorros, es un alimento completo extruido para suministrar a cachorros desde la cuarta semana de vida como complemento a la leche materna, hasta el destete, en cantidades de 35 gramos por kilo de peso corporal, repartido en cinco comidas diarias. Después del destete y hasta cumplir un año de vida, suministrar el alimento en tres comidas diarias.",https://www.plazacampo.com/q-ida-can-cachorros-ext-30x500-g-1/p?skuId=44,https://b2csolla.vteximg.com.br/arquivos/ids/4382178-1000-1500/Q-ida-Can-Cachorros-Ext-500-g.jpg?v=639233500671070000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382179-1000-1500/Q-ida-Can-Cachorros-Ext-500-g.jpg?v=639233500673100000,https://b2csolla.vteximg.com.br/arquivos/ids/4382180-1000-1500/Q-ida-Can-Cachorros-Ext-500-g.jpg?v=639233500675130000,https://b2csolla.vteximg.com.br/arquivos/ids/4382181-1000-1500/Q-ida-Can-Cachorros-Ext-500-g.jpg?v=639229465774500000",2900 COP,,in stock,new,Q-ida Can,44,Perros > Q-ida Can > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
43,Nutrecan Croquetas Cachorros Ext 500g,"Alimento extruido, 100% completo y balanceado, que ha sido formulado con ingredientes de la más alta calidad para promover el óptimo desarrollo de los cachorros. Ayuda a mantener una piel sana gracias a sus ácidos grasos esenciales Omega 6, y a la mezcla de vitaminas A y E.",https://www.plazacampo.com/nutrecan-croquetas-cachorros-ext-30x500g-1-jpg/p?skuId=43,https://b2csolla.vteximg.com.br/arquivos/ids/4380681-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-500g.jpg?v=639235333398000000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379426-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-500g.jpg?v=639235333395170000,https://b2csolla.vteximg.com.br/arquivos/ids/4379425-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-500g.jpg?v=639235333396270000",3900 COP,,in stock,new,Nutrecan Croquetas,43,Perros > Nutrecan Croquetas > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
42,Nutrecan Croquetas Adultos Ext 2kg,"Es un alimento 100% completo y balanceado, que ha sido formulado con ingredientes de alta calidad para mantener en estado óptimo la salud de tu perro adulto. Ayuda a mantener una piel sana, gracias a sus ácidos grasos esenciales Omega 6 y 3, y a la mezcla de vitaminas A y E más Zinc. Los estudios de alimentación animal realizados por Solla S.A. usando los procedimientos de la AAFCO (Association of American Feed Control Officials/Asociación Americana de Organismos de Control Alimentario) garantizan que Nutrecan croquetas carne y pollo, ofrece una nutrición completa y balanceada para perros de todas las razas.",https://www.plazacampo.com/nutrecan-croquetas-adultos-ext-8x2kg-1-jpg/p?skuId=42,https://b2csolla.vteximg.com.br/arquivos/ids/4381792-1000-1500/Nutrecan-Croquetas-Adultos-Ext-2kg.jpg?v=639245701796500000,"https://b2csolla.vteximg.com.br/arquivos/ids/4381968-1000-1500/Nutrecan-Croquetas-Adultos-Ext-2kg.jpg?v=639245701793070000,https://b2csolla.vteximg.com.br/arquivos/ids/4381440-1000-1500/Nutrecan-Croquetas-Adultos-Ext-2kg.jpg?v=639245701794600000",12500 COP,,in stock,new,Nutrecan Croquetas,42,Perros > Nutrecan Croquetas > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
41,Nutrecan Croquetas Cachorros Ext 2kg,"Nutrecan Croquetas Cachorros, un alimento extruido, 100% completo y balanceado, que ha sido formulado con ingredientes de la más alta calidad para promover el óptimo desarrollo de los cachorros. Ayuda a mantener una piel sana gracias a sus ácidos grasos esenciales Omega 6, y a la mezcla de vitaminas A y E.",https://www.plazacampo.com/nutrecan-croquetas-cachorros-ext-8x2kg-1-jpg/p?skuId=41,https://b2csolla.vteximg.com.br/arquivos/ids/4380698-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-2kg.jpg?v=639197966100630000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379616-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-2kg.jpg?v=639198182184770000,https://b2csolla.vteximg.com.br/arquivos/ids/4379618-1000-1500/Nutrecan-Croquetas-Cachorros-Ext-2kg.jpg?v=639198182187570000",15500 COP,,in stock,new,Nutrecan Croquetas,41,Perros > Nutrecan Croquetas > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
39,Nutrecan Adultos Raza Mediana y Grande Ext 16 kg,"Si tu perro lleva una vida calmada, requiere poca actividad física y vive en interiores; necesita compuestos nutricionales propios a su estilo de vida, por eso Nutrecan Adultos razas medianas y grandes es su alimento ideal, ya que es muy completo y balanceado. Tiene forma de deliciosas croquetas, cuya fórmula combina una saludable mezcla de nutrientes de alta digestibilidad con un sabor que a tu perro le encantará.La proteína es de alta calidad y alta digestibilidad, importante para el mejor mantenimiento y funcionamiento de los músculos en los perros adultos de todas las razas. El arroz, maíz, gluten de maíz, trigo y aceites vegetales, como principales ingredientes, complementan una dieta balanceada que garantiza el mejor sabor, salud y larga vida a las mascotas. Aceites vegetales y aceite de pescado, fuentes de Omega 6 y 3 , proporcionan una piel sana y garantiza un pelaje brillante, sistema nervioso central activo y buena visión. Ingredientes especiales, como la Yucca schidigera y los Prebióticos, aumentan la digestibilidad y promueven que las mascotas tengan heces sólidas, en menos cantidad y sin olor.",https://www.plazacampo.com/nutrecan-adultos-raza-mediana-y-grande-ext-16kg-1/p?skuId=39,https://b2csolla.vteximg.com.br/arquivos/ids/4379228-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-16-kg.webp?v=639251642958170000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379227-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-16-kg.webp?v=639251642960470000,https://b2csolla.vteximg.com.br/arquivos/ids/4380656-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-16-kg.webp?v=639251642961900000,https://b2csolla.vteximg.com.br/arquivos/ids/4380657-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-16-kg.webp?v=639251642963170000",153101 COP,,in stock,new,Nutrecan,39,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36,Nutrecan Adultos Raza Mediana y Grande Ext 2 kg,"Si tu perro lleva una vida calmada, requiere poca actividad física y vive en interiores; necesita compuestos nutricionales propios a su estilo de vida, por eso Nutrecan Adultos razas medianas y grandes es su alimento ideal, ya que es muy completo y balanceado. Tiene forma de deliciosas croquetas, cuya fórmula combina una saludable mezcla de nutrientes de alta digestibilidad con un sabor que a tu perro le encantará.La proteína es de alta calidad y alta digestibilidad, importante para el mejor mantenimiento y funcionamiento de los músculos en los perros adultos de todas las razas. El arroz, maíz, gluten de maíz, trigo y aceites vegetales, como principales ingredientes, complementan una dieta balanceada que garantiza el mejor sabor, salud y larga vida a las mascotas. Aceites vegetales y aceite de pescado, fuentes de Omega 6 y 3 , proporcionan una piel sana y garantiza un pelaje brillante, sistema nervioso central activo y buena visión. Ingredientes especiales, como la Yucca schidigera y los Prebióticos, aumentan la digestibilidad y promueven que las mascotas tengan heces sólidas, en menos cantidad y sin olor.",https://www.plazacampo.com/nutrecan-adultos-raza-mediana-y-grande-ext-2kg-1/p?skuId=36,https://b2csolla.vteximg.com.br/arquivos/ids/4380669-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-2-kg.webp?v=639251642886230000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379319-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-2-kg.webp?v=639251642888770000,https://b2csolla.vteximg.com.br/arquivos/ids/4379320-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-2-kg.webp?v=639251642890230000,https://b2csolla.vteximg.com.br/arquivos/ids/4380670-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-2-kg.webp?v=639251642891770000",19500 COP,,in stock,new,Nutrecan,36,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
35,Nutrecan Adultos Raza Mediana y Grande Ext 800 g,"Si tu perro lleva una vida calmada, requiere poca actividad física y vive en interiores; necesita compuestos nutricionales propios a su estilo de vida, por eso Nutrecan Adultos razas medianas y grandes es su alimento ideal, ya que es muy completo y balanceado. Tiene forma de deliciosas croquetas, cuya fórmula combina una saludable mezcla de nutrientes de alta digestibilidad con un sabor que a tu perro le encantará.La proteína es de alta calidad y alta digestibilidad, importante para el mejor mantenimiento y funcionamiento de los músculos en los perros adultos de todas las razas. El arroz, maíz, gluten de maíz, trigo y aceites vegetales, como principales ingredientes, complementan una dieta balanceada que garantiza el mejor sabor, salud y larga vida a las mascotas. Aceites vegetales y aceite de pescado, fuentes de Omega 6 y 3 , proporcionan una piel sana y garantiza un pelaje brillante, sistema nervioso central activo y buena visión. Ingredientes especiales, como la Yucca schidigera y los Prebióticos, aumentan la digestibilidad y promueven que las mascotas tengan heces sólidas, en menos cantidad y sin olor.",https://www.plazacampo.com/nutrecan-adultos-raza-mediana-y-grande-ext-800g-1/p?skuId=35,https://b2csolla.vteximg.com.br/arquivos/ids/4380667-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-800-g.webp?v=639251615160070000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382089-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-800-g.webp?v=639251642865930000,https://b2csolla.vteximg.com.br/arquivos/ids/4380668-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-800-g.webp?v=639251642868230000,https://b2csolla.vteximg.com.br/arquivos/ids/4379209-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-800-g.webp?v=639251642869530000",7800 COP,,in stock,new,Nutrecan,35,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
33,Nutrecan Cachorros Raza Mediana y Grande Ext 8 kg,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa. Dale, Nutrecan Cachorros Raza Mediana y Grande, el alimento 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte.",https://www.plazacampo.com/nutrecan-cachorros-raza-mediana-y-grande-ext-8kg-1/p?skuId=33,https://b2csolla.vteximg.com.br/arquivos/ids/4380740-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639257580614530000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379791-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639257798028300000,https://b2csolla.vteximg.com.br/arquivos/ids/4380741-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639257798029670000,https://b2csolla.vteximg.com.br/arquivos/ids/4379793-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639257798031100000",97000 COP,,in stock,new,Nutrecan,33,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
32,Nutrecan Cachorros Raza Mediana y Grande Ext 2kg,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa.Por eso, aliméntalos con Nutrecan, 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte. El consumo de proteínas de alta calidad es fundamental para que los cachorros puedan crear nuevo tejido corporal a medida que crecen. El aporte de Calcio y Fósforo, está perfectamente ajustado para facilitar un buen desarrollo de huesos y dientes sanos y fuertes. Una balanceada inclusión de Zinc, Vitaminas C, E y ácidos grasos insaturados, que aportan Omega 6 y 3, son el factor nutritivo más importante para la salud de la piel y el pelo de sus cachorros. Prebióticos, Yucca schidigera y Enzimas Proteolíticas, son un aporte importante para asegurar una mayor digestibilidad y garantizar heces compactas, secas y sin olor.",https://www.plazacampo.com/nutrecan-cachorros-raza-mediana-y-grande-ext-2kg-1/p?skuId=32,https://b2csolla.vteximg.com.br/arquivos/ids/4380737-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-2kg.webp?v=639251643186030000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380739-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-2kg.webp?v=639251643187830000,https://b2csolla.vteximg.com.br/arquivos/ids/4379788-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-2kg.webp?v=639251643189500000,https://b2csolla.vteximg.com.br/arquivos/ids/4379790-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande Ext-2kg.webp?v=639251643190870000",24300 COP,,in stock,new,Nutrecan,32,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
31,Nutrecan Cachorros Raza Mediana y Grande Ext 800g,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa.Por eso, aliméntalos con Nutrecan, 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte. El consumo de proteínas de alta calidad es fundamental para que los cachorros puedan crear nuevo tejido corporal a medida que crecen. El aporte de Calcio y Fósforo, está perfectamente ajustado para facilitar un buen desarrollo de huesos y dientes sanos y fuertes. Una balanceada inclusión de Zinc, Vitaminas C, E y ácidos grasos insaturados, que aportan Omega 6 y 3, son el factor nutritivo más importante para la salud de la piel y el pelo de sus cachorros. Prebióticos, Yucca schidigera y Enzimas Proteolíticas, son un aporte importante para asegurar una mayor digestibilidad y garantizar heces compactas, secas y sin olor.",https://www.plazacampo.com/nutrecan-cachorros-raza-mediana-y-grande-ext-800g-1/p?skuId=31,https://b2csolla.vteximg.com.br/arquivos/ids/4382249-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext-800g.webp?v=639257798116000000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379789-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext-800g.webp?v=639257977778570000,https://b2csolla.vteximg.com.br/arquivos/ids/4380738-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext-800g.webp?v=639257977779970000,https://b2csolla.vteximg.com.br/arquivos/ids/4379787-1000-1500/Nutrecan-Cachorros-Raza-Mediana-y-Grande-Ext-800g.webp?v=639257977782200000",9700 COP,,in stock,new,Nutrecan,31,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
29,Nutrecan Cachorros Raza Pequeña ext16kg,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa.Por eso, aliméntalos con Nutrecan, 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte. El consumo de proteínas de alta calidad es fundamental para que los cachorros puedan crear nuevo tejido corporal a medida que crecen. El aporte de Calcio y Fósforo, está perfectamente ajustado para facilitar un buen desarrollo de huesos y dientes sanos y fuertes. Una balanceada inclusión de Zinc, Vitaminas C, E y ácidos grasos insaturados, que aportan Omega 6 y 3, son el factor nutritivo más importante para la salud de la piel y el pelo de sus cachorros. Prebióticos, Yucca schidigera y Enzimas Proteolíticas, son un aporte importante para asegurar una mayor digestibilidad y garantizar heces compactas, secas y sin olor.",https://www.plazacampo.com/nutrecan-cachorros-raz-peq-ext16kg-1-jpg/p?skuId=29,https://b2csolla.vteximg.com.br/arquivos/ids/4379839-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext16kg.jpg?v=639137881552600000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379835-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext16kg.jpg?v=639138349255900000,https://b2csolla.vteximg.com.br/arquivos/ids/4380734-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext16kg.jpg?v=639138349258570000,https://b2csolla.vteximg.com.br/arquivos/ids/4380735-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext16kg.jpg?v=639138349259900000",194000 COP,,in stock,new,Nutrecan,29,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
